cnty_fips,display_name,Value,theme_range,dm_prev_adj,ob_prev_adj,ltpia_prev_adj
46125,"""Turner, (SD)""",377.6,147.7 - 380.3 (644),7,34,23.4
46127,"""Union, (SD)""",365.6,147.7 - 380.3 (644),8.6,29.5,21.1
46129,"""Walworth, (SD)""",419.5,380.4 - 430.1 (643),8.9,30.1,25.4
46135,"""Yankton, (SD)""",437.2,430.2 - 481.5 (646),6.9,32,21
46137,"""Ziebach, (SD)""",401.9,380.4 - 430.1 (643),16.6,43.8,27.5
47001,"""Anderson, (TN)""",478.2,430.2 - 481.5 (646),9.8,31.1,32.8
47003,"""Bedford, (TN)""",551.4,481.6 - 552.4 (641),11.4,31.6,32.4
47005,"""Benton, (TN)""",629.3,552.5 - 1132.8 (643),11.7,34.8,33.5
47007,"""Bledsoe, (TN)""",509.7,481.6 - 552.4 (641),12.1,31.6,33
47009,"""Blount, (TN)""",354.8,147.7 - 380.3 (644),12.4,33.1,27.3
47011,"""Bradley, (TN)""",594.3,552.5 - 1132.8 (643),13.4,36.8,33.5
47013,"""Campbell, (TN)""",568.3,552.5 - 1132.8 (643),11.9,33.6,28.9
47015,"""Cannon, (TN)""",622.9,552.5 - 1132.8 (643),11,34.2,31.6
47017,"""Carroll, (TN)""",776.9,552.5 - 1132.8 (643),11.2,31.5,35.6
47019,"""Carter, (TN)""",501.7,481.6 - 552.4 (641),11.6,35.2,31.2
47021,"""Cheatham, (TN)""",537.1,481.6 - 552.4 (641),11.5,36.9,28.3
47023,"""Chester, (TN)""",548.2,481.6 - 552.4 (641),11.7,36,31.6
47025,"""Claiborne, (TN)""",604.9,552.5 - 1132.8 (643),10.6,27.3,32
47027,"""Clay, (TN)""",562.4,552.5 - 1132.8 (643),10.5,31.8,32
47029,"""Cocke, (TN)""",728.5,552.5 - 1132.8 (643),14.1,33.3,38.1
47031,"""Coffee, (TN)""",601.2,552.5 - 1132.8 (643),11.1,33.7,33.3
47033,"""Crockett, (TN)""",701.2,552.5 - 1132.8 (643),11.4,29.4,32
47035,"""Cumberland, (TN)""",445.8,430.2 - 481.5 (646),12.1,33.6,30.1
47037,"""Davidson, (TN)""",490.2,481.6 - 552.4 (641),11.2,30.3,25.8
47039,"""Decatur, (TN)""",625.6,552.5 - 1132.8 (643),12.2,34.1,33.3
47041,"""DeKalb, (TN)""",649.3,552.5 - 1132.8 (643),11.8,30.5,28.8
47043,"""Dickson, (TN)""",561,552.5 - 1132.8 (643),11,35.6,35
47045,"""Dyer, (TN)""",601.9,552.5 - 1132.8 (643),15.5,37.4,33.1
47047,"""Fayette, (TN)""",517.2,481.6 - 552.4 (641),14,31.2,28.3
47049,"""Fentress, (TN)""",615,552.5 - 1132.8 (643),10.9,32.6,30.2
47051,"""Franklin, (TN)""",537.5,481.6 - 552.4 (641),11.8,31.4,30.6
47053,"""Gibson, (TN)""",643,552.5 - 1132.8 (643),11.7,35.5,37.7
47055,"""Giles, (TN)""",568.1,552.5 - 1132.8 (643),12.5,34.2,31.2
47057,"""Grainger, (TN)""",512.5,481.6 - 552.4 (641),11.9,31.8,28.5
47059,"""Greene, (TN)""",602.6,552.5 - 1132.8 (643),11.1,34.8,35.5
47061,"""Grundy, (TN)""",651.6,552.5 - 1132.8 (643),13.4,35.8,33.2
47063,"""Hamblen, (TN)""",505.3,481.6 - 552.4 (641),12.1,32.5,30.9
47065,"""Hamilton, (TN)""",483.2,481.6 - 552.4 (641),12.3,31.1,27.2
47067,"""Hancock, (TN)""",574.2,552.5 - 1132.8 (643),11.1,31.6,32.7
47069,"""Hardeman, (TN)""",546.7,481.6 - 552.4 (641),13.7,40,31.3
47071,"""Hardin, (TN)""",778.6,552.5 - 1132.8 (643),10.6,32.1,31.1
47073,"""Hawkins, (TN)""",539.8,481.6 - 552.4 (641),11.6,31.4,35.8
47075,"""Haywood, (TN)""",556.6,552.5 - 1132.8 (643),12.7,35.8,33.3
47077,"""Henderson, (TN)""",674.5,552.5 - 1132.8 (643),13.4,33,32.3
47079,"""Henry, (TN)""",659.1,552.5 - 1132.8 (643),11.3,33.3,31.6
47081,"""Hickman, (TN)""",390.9,380.4 - 430.1 (643),11.5,34.8,30
47083,"""Houston, (TN)""",531.8,481.6 - 552.4 (641),11.9,33.1,29.2
47085,"""Humphreys, (TN)""",576.3,552.5 - 1132.8 (643),11.6,34.1,28.9
47087,"""Jackson, (TN)""",602.1,552.5 - 1132.8 (643),11.9,32.7,32.4
47089,"""Jefferson, (TN)""",475.8,430.2 - 481.5 (646),11.2,34.2,32.1
47091,"""Johnson, (TN)""",444,430.2 - 481.5 (646),11.4,30,32.9
47093,"""Knox, (TN)""",441.4,430.2 - 481.5 (646),10.8,31.6,26.2
47095,"""Lake, (TN)""",693.7,552.5 - 1132.8 (643),13.2,34.9,33.2
47097,"""Lauderdale, (TN)""",683.7,552.5 - 1132.8 (643),15.1,37.4,33.2
47099,"""Lawrence, (TN)""",623.4,552.5 - 1132.8 (643),12.4,35.6,31
47101,"""Lewis, (TN)""",614.8,552.5 - 1132.8 (643),13.2,36.6,34.5
47103,"""Lincoln, (TN)""",585.9,552.5 - 1132.8 (643),12.4,35.4,35.8
47105,"""Loudon, (TN)""",371,147.7 - 380.3 (644),10.1,30.2,26.4
47107,"""McMinn, (TN)""",621.5,552.5 - 1132.8 (643),12.6,31.7,34.5
47109,"""McNairy, (TN)""",668.3,552.5 - 1132.8 (643),11.8,36.9,32.6
47111,"""Macon, (TN)""",650.7,552.5 - 1132.8 (643),11.7,32.4,33.1
47113,"""Madison, (TN)""",517.9,481.6 - 552.4 (641),12.1,34.8,26.7
47115,"""Marion, (TN)""",602.6,552.5 - 1132.8 (643),13.7,34.4,29.5
47117,"""Marshall, (TN)""",592.7,552.5 - 1132.8 (643),11.6,32.9,32.7
47119,"""Maury, (TN)""",476.5,430.2 - 481.5 (646),10.2,35.2,27.9
47121,"""Meigs, (TN)""",513.7,481.6 - 552.4 (641),12.1,31.7,31.2
47123,"""Monroe, (TN)""",489.1,481.6 - 552.4 (641),12.3,36.3,31.7
47125,"""Montgomery, (TN)""",506.2,481.6 - 552.4 (641),12,30.7,29.4
47127,"""Moore, (TN)""",560.9,552.5 - 1132.8 (643),12,33,30.5
47129,"""Morgan, (TN)""",519.8,481.6 - 552.4 (641),10.9,30,30.5
47131,"""Obion, (TN)""",614.5,552.5 - 1132.8 (643),12.9,33.2,37.5
47133,"""Overton, (TN)""",574.8,552.5 - 1132.8 (643),12.3,38.5,33.9
47135,"""Perry, (TN)""",682.8,552.5 - 1132.8 (643),12,32.7,31.7
47137,"""Pickett, (TN)""",483.9,481.6 - 552.4 (641),10.7,33.6,35
47139,"""Polk, (TN)""",584.4,552.5 - 1132.8 (643),12,34.7,30.3
47141,"""Putnam, (TN)""",523,481.6 - 552.4 (641),11.1,29.4,25.9
47143,"""Rhea, (TN)""",554.8,552.5 - 1132.8 (643),12.8,32.4,36.4
47145,"""Roane, (TN)""",480.5,430.2 - 481.5 (646),11.8,35.1,30.7
47147,"""Robertson, (TN)""",566.8,552.5 - 1132.8 (643),12.4,35,32.2
47149,"""Rutherford, (TN)""",466,430.2 - 481.5 (646),11.4,35.8,29.1
47151,"""Scott, (TN)""",563.3,552.5 - 1132.8 (643),11.7,31.3,37
47153,"""Sequatchie, (TN)""",480.8,430.2 - 481.5 (646),10.6,29.6,31.1
47155,"""Sevier, (TN)""",503.8,481.6 - 552.4 (641),11.2,34.4,38.3
47157,"""Shelby, (TN)""",539,481.6 - 552.4 (641),12.2,32.2,27.1
47159,"""Smith, (TN)""",534.8,481.6 - 552.4 (641),12.2,35.1,30.2
47161,"""Stewart, (TN)""",577.2,552.5 - 1132.8 (643),11.9,33.4,33.1
47163,"""Sullivan, (TN)""",526.6,481.6 - 552.4 (641),12.5,32.1,29.2
47165,"""Sumner, (TN)""",448.5,430.2 - 481.5 (646),9.4,31.9,32.7
47167,"""Tipton, (TN)""",550.8,481.6 - 552.4 (641),12.3,34.4,34.2
47169,"""Trousdale, (TN)""",500.5,481.6 - 552.4 (641),11.3,32,29.9
47171,"""Unicoi, (TN)""",583.3,552.5 - 1132.8 (643),11.8,35.1,27.7
47173,"""Union, (TN)""",504.8,481.6 - 552.4 (641),11.6,32.2,32.7
47175,"""Van Buren, (TN)""",582.9,552.5 - 1132.8 (643),11.1,34.5,32.2
47177,"""Warren, (TN)""",620.4,552.5 - 1132.8 (643),14.5,34.3,27.1
47179,"""Washington, (TN)""",516.3,481.6 - 552.4 (641),11.3,28.9,31.1
47181,"""Wayne, (TN)""",597.4,552.5 - 1132.8 (643),11.3,33.2,35.7
47183,"""Weakley, (TN)""",610.9,552.5 - 1132.8 (643),11,33.9,34.8
47185,"""White, (TN)""",616.9,552.5 - 1132.8 (643),12.6,32.5,34
47187,"""Williamson, (TN)""",357,147.7 - 380.3 (644),8.3,23.2,20.2
47189,"""Wilson, (TN)""",454.9,430.2 - 481.5 (646),10.5,33.4,27.9
48001,"""Anderson, (TX)""",660.1,552.5 - 1132.8 (643),10.9,32.9,26.2
48003,"""Andrews, (TX)""",559,552.5 - 1132.8 (643),9.7,28.6,26.9
48005,"""Angelina, (TX)""",605.9,552.5 - 1132.8 (643),11.6,39.7,31.9
48007,"""Aransas, (TX)""",467.3,430.2 - 481.5 (646),10.3,30.1,25.6
48009,"""Archer, (TX)""",521.3,481.6 - 552.4 (641),8.6,26.7,23.3
48011,"""Armstrong, (TX)""",558.6,552.5 - 1132.8 (643),8.6,28.9,24.4
48013,"""Atascosa, (TX)""",487.9,481.6 - 552.4 (641),10.7,29.5,32.5
48015,"""Austin, (TX)""",426.9,380.4 - 430.1 (643),8.3,28.1,25.1
48017,"""Bailey, (TX)""",455.9,430.2 - 481.5 (646),8.7,28,26.8
48019,"""Bandera, (TX)""",422.8,380.4 - 430.1 (643),8.3,27.5,22.7
48021,"""Bastrop, (TX)""",451.8,430.2 - 481.5 (646),8.6,33.1,20.5
48023,"""Baylor, (TX)""",513.5,481.6 - 552.4 (641),9.1,28.1,26.1
48025,"""Bee, (TX)""",486,481.6 - 552.4 (641),9.3,29.5,27.9
48027,"""Bell, (TX)""",429.6,380.4 - 430.1 (643),10.7,29.4,26.2
48029,"""Bexar, (TX)""",451.3,430.2 - 481.5 (646),9.2,27.1,21.9
48031,"""Blanco, (TX)""",339.9,147.7 - 380.3 (644),8.8,30,26.2
48033,"""Borden, (TX)""",566.8,552.5 - 1132.8 (643),9.7,27,26.3
48035,"""Bosque, (TX)""",475.6,430.2 - 481.5 (646),8.2,27.9,25.5
48037,"""Bowie, (TX)""",643.5,552.5 - 1132.8 (643),11.9,35.1,32
48039,"""Brazoria, (TX)""",448.8,430.2 - 481.5 (646),9.9,30.5,23.3
48041,"""Brazos, (TX)""",422,380.4 - 430.1 (643),10,29,21.4
48043,"""Brewster, (TX)""",368.4,147.7 - 380.3 (644),9,29.2,29.2
48045,"""Briscoe, (TX)""",455.6,430.2 - 481.5 (646),8.8,26.6,24
48047,"""Brooks, (TX)""",559,552.5 - 1132.8 (643),9.2,28.1,25
48049,"""Brown, (TX)""",554.9,552.5 - 1132.8 (643),9.3,29.4,27.3
48051,"""Burleson, (TX)""",490.5,481.6 - 552.4 (641),9.7,30.6,27.8
48053,"""Burnet, (TX)""",358.3,147.7 - 380.3 (644),8.9,29.3,26.2
48055,"""Caldwell, (TX)""",427.7,380.4 - 430.1 (643),9.9,26.4,28.6
48057,"""Calhoun, (TX)""",450.1,430.2 - 481.5 (646),10.2,30,24.1
48059,"""Callahan, (TX)""",534,481.6 - 552.4 (641),8.6,27.5,27.4
48061,"""Cameron, (TX)""",358.7,147.7 - 380.3 (644),8.4,30.7,25.5
48063,"""Camp, (TX)""",540.6,481.6 - 552.4 (641),10.3,34.3,26.8
48065,"""Carson, (TX)""",539.7,481.6 - 552.4 (641),9.7,29.8,26.4
48067,"""Cass, (TX)""",606.6,552.5 - 1132.8 (643),11.5,32.7,26.9
48069,"""Castro, (TX)""",460.6,430.2 - 481.5 (646),9.2,28.1,24.6
48071,"""Chambers, (TX)""",496.1,481.6 - 552.4 (641),9,26.9,30.5
48073,"""Cherokee, (TX)""",594,552.5 - 1132.8 (643),10.2,30.6,32.4
48075,"""Childress, (TX)""",569.8,552.5 - 1132.8 (643),9,28.3,26.8
48077,"""Clay, (TX)""",559.9,552.5 - 1132.8 (643),9,28.1,26.2
48079,"""Cochran, (TX)""",458.2,430.2 - 481.5 (646),9.8,26.8,24.2
48081,"""Coke, (TX)""",467.1,430.2 - 481.5 (646),9.1,26.8,27.7
48083,"""Coleman, (TX)""",531.7,481.6 - 552.4 (641),9,28,25.6
48085,"""Collin, (TX)""",322,147.7 - 380.3 (644),8.4,25.8,19.6
48087,"""Collingsworth, (TX)""",565.1,552.5 - 1132.8 (643),9.5,27.3,24.5
48089,"""Colorado, (TX)""",491,481.6 - 552.4 (641),9.2,27.4,23.7
48091,"""Comal, (TX)""",390.6,380.4 - 430.1 (643),7.1,26.9,19.2
48093,"""Comanche, (TX)""",543.3,481.6 - 552.4 (641),9.4,29.1,26.5
48095,"""Concho, (TX)""",488.9,481.6 - 552.4 (641),8.8,29.6,27.6
48097,"""Cooke, (TX)""",518.7,481.6 - 552.4 (641),9,29.8,25.7
48099,"""Coryell, (TX)""",466.3,430.2 - 481.5 (646),11.5,31.5,28.1
48101,"""Cottle, (TX)""",623.5,552.5 - 1132.8 (643),9.3,27.4,25.9
48103,"""Crane, (TX)""",577.8,552.5 - 1132.8 (643),9.2,30.5,25.3
48105,"""Crockett, (TX)""",409.8,380.4 - 430.1 (643),8.8,27.9,25.8
48107,"""Crosby, (TX)""",478.6,430.2 - 481.5 (646),8.5,27.6,24.8
48109,"""Culberson, (TX)""",433.4,430.2 - 481.5 (646),9.3,28.4,25.5
48111,"""Dallam, (TX)""",496.1,481.6 - 552.4 (641),8.7,31.5,24.6
48113,"""Dallas, (TX)""",452,430.2 - 481.5 (646),9.1,28.6,25.6
48115,"""Dawson, (TX)""",491.9,481.6 - 552.4 (641),9.1,30.4,27.1
48117,"""Deaf Smith, (TX)""",462.3,430.2 - 481.5 (646),8.8,30,24.8
48119,"""Delta, (TX)""",575.6,552.5 - 1132.8 (643),9.8,28.7,27.7
48121,"""Denton, (TX)""",354.4,147.7 - 380.3 (644),9.5,22.1,20.7
48123,"""DeWitt, (TX)""",499.6,481.6 - 552.4 (641),9.9,30.5,28.3
48125,"""Dickens, (TX)""",487.6,481.6 - 552.4 (641),8.7,27.4,26
48127,"""Dimmit, (TX)""",485.9,481.6 - 552.4 (641),8.7,31,26.8
48129,"""Donley, (TX)""",549.2,481.6 - 552.4 (641),9,28.5,25.1
48131,"""Duval, (TX)""",553.5,552.5 - 1132.8 (643),9.4,27.7,25.7
48133,"""Eastland, (TX)""",540.1,481.6 - 552.4 (641),9.4,31.1,27.8
48135,"""Ector, (TX)""",625.2,552.5 - 1132.8 (643),9.1,31.7,32.1
48137,"""Edwards, (TX)""",408.8,380.4 - 430.1 (643),9.3,28.8,24.1
48139,"""Ellis, (TX)""",465.3,430.2 - 481.5 (646),10,32.1,25.6
48141,"""El Paso, (TX)""",362.1,147.7 - 380.3 (644),9.7,27,22.6
48143,"""Erath, (TX)""",488.4,481.6 - 552.4 (641),8.3,26.8,22.7
48145,"""Falls, (TX)""",470.1,430.2 - 481.5 (646),11.1,30.4,31.4
48147,"""Fannin, (TX)""",581.8,552.5 - 1132.8 (643),9,29,27.2
48149,"""Fayette, (TX)""",491.3,481.6 - 552.4 (641),9,26.5,23
48151,"""Fisher, (TX)""",559.1,552.5 - 1132.8 (643),9.5,27.5,23.4
48153,"""Floyd, (TX)""",476.6,430.2 - 481.5 (646),9.8,28,23.3
48155,"""Foard, (TX)""",535.7,481.6 - 552.4 (641),8.7,27.1,25.9
48157,"""Fort Bend, (TX)""",330.8,147.7 - 380.3 (644),8.5,24.2,21.6
48159,"""Franklin, (TX)""",557.1,552.5 - 1132.8 (643),9.3,28.3,30.7
48161,"""Freestone, (TX)""",521.9,481.6 - 552.4 (641),10.1,30.8,29.1
48163,"""Frio, (TX)""",552.9,552.5 - 1132.8 (643),9.3,28.4,24.3
48165,"""Gaines, (TX)""",450.3,430.2 - 481.5 (646),9.2,32.6,29
48167,"""Galveston, (TX)""",433.6,430.2 - 481.5 (646),9.4,29.4,23.5
48169,"""Garza, (TX)""",468.4,430.2 - 481.5 (646),9.2,27.6,26.7
48171,"""Gillespie, (TX)""",348.4,147.7 - 380.3 (644),9.4,25.3,22.9
48173,"""Glasscock, (TX)""",474.3,430.2 - 481.5 (646),9.2,27.1,23.8
48175,"""Goliad, (TX)""",437.2,430.2 - 481.5 (646),9.6,28.9,25.6
48177,"""Gonzales, (TX)""",448.1,430.2 - 481.5 (646),10.3,29.5,28.4
48179,"""Gray, (TX)""",534.8,481.6 - 552.4 (641),10.4,30.1,25.8
48181,"""Grayson, (TX)""",476.7,430.2 - 481.5 (646),9.2,28.8,26
48183,"""Gregg, (TX)""",526.2,481.6 - 552.4 (641),9.9,34.7,29.3
48185,"""Grimes, (TX)""",519.1,481.6 - 552.4 (641),10.5,29.7,29.8
48187,"""Guadalupe, (TX)""",423.9,380.4 - 430.1 (643),10.1,32,24.8
48189,"""Hale, (TX)""",476.7,430.2 - 481.5 (646),10.1,30.4,27.3
48191,"""Hall, (TX)""",605.2,552.5 - 1132.8 (643),9.9,29.8,27
48193,"""Hamilton, (TX)""",479.9,430.2 - 481.5 (646),8.8,30.1,24.4
48195,"""Hansford, (TX)""",565,552.5 - 1132.8 (643),8.6,29,27.8
48197,"""Hardeman, (TX)""",551.2,481.6 - 552.4 (641),9.5,29.9,24.6
48199,"""Hardin, (TX)""",563.9,552.5 - 1132.8 (643),9,30.1,30.3
48201,"""Harris, (TX)""",424.5,380.4 - 430.1 (643),10,27.2,23.8
48203,"""Harrison, (TX)""",506.1,481.6 - 552.4 (641),11.2,33.5,31.8
48205,"""Hartley, (TX)""",534.4,481.6 - 552.4 (641),9.2,27.5,25.8
48207,"""Haskell, (TX)""",505.2,481.6 - 552.4 (641),8.9,28.3,26.3
48209,"""Hays, (TX)""",344.1,147.7 - 380.3 (644),9.1,25.9,18.5
48211,"""Hemphill, (TX)""",492.4,481.6 - 552.4 (641),9.1,27.3,26.5
48213,"""Henderson, (TX)""",594.3,552.5 - 1132.8 (643),8.9,31.7,33
48215,"""Hidalgo, (TX)""",354,147.7 - 380.3 (644),10.6,33.6,25.4
48217,"""Hill, (TX)""",467.7,430.2 - 481.5 (646),9.1,28.6,28.5
48219,"""Hockley, (TX)""",472.6,430.2 - 481.5 (646),8.5,30.3,28.3
48221,"""Hood, (TX)""",432.3,430.2 - 481.5 (646),9.2,26.6,27.4
48223,"""Hopkins, (TX)""",565.7,552.5 - 1132.8 (643),10,32.2,29.4
48225,"""Houston, (TX)""",539.6,481.6 - 552.4 (641),9.3,28,27.4
48227,"""Howard, (TX)""",699.7,552.5 - 1132.8 (643),9.8,34.2,24.9
48229,"""Hudspeth, (TX)""",359.7,147.7 - 380.3 (644),9.2,27.6,24.9
48231,"""Hunt, (TX)""",576.9,552.5 - 1132.8 (643),9.8,29.3,25.3
48233,"""Hutchinson, (TX)""",667.2,552.5 - 1132.8 (643),9.8,29.6,30.9
48235,"""Irion, (TX)""",348.5,147.7 - 380.3 (644),8.7,27.9,24.2
48237,"""Jack, (TX)""",561.1,552.5 - 1132.8 (643),8.7,28.3,23.3
48239,"""Jackson, (TX)""",459.4,430.2 - 481.5 (646),10,33.5,28
48241,"""Jasper, (TX)""",591.8,552.5 - 1132.8 (643),10.6,29.4,24.7
48243,"""Jeff Davis, (TX)""",364.6,147.7 - 380.3 (644),8.7,26,25
48245,"""Jefferson, (TX)""",566.2,552.5 - 1132.8 (643),11.7,34.1,32.1
48247,"""Jim Hogg, (TX)""",438.5,430.2 - 481.5 (646),9.5,28.4,23.2
48249,"""Jim Wells, (TX)""",608,552.5 - 1132.8 (643),8.7,29.1,25.2
48251,"""Johnson, (TX)""",475.7,430.2 - 481.5 (646),9.7,30.1,23.1
48253,"""Jones, (TX)""",582,552.5 - 1132.8 (643),9.7,29.3,25.5
48255,"""Karnes, (TX)""",500.4,481.6 - 552.4 (641),9.2,31.4,27.4
48257,"""Kaufman, (TX)""",567.9,552.5 - 1132.8 (643),8.8,28.6,27.2
48259,"""Kendall, (TX)""",402,380.4 - 430.1 (643),7.5,26.2,21.4
48261,"""Kenedy, (TX)""",375.2,147.7 - 380.3 (644),8.9,26.7,23.4
48263,"""Kent, (TX)""",460.8,430.2 - 481.5 (646),8.7,27.4,25
48265,"""Kerr, (TX)""",403.7,380.4 - 430.1 (643),9.6,28.5,25.5
48267,"""Kimble, (TX)""",393.5,380.4 - 430.1 (643),8.8,28.4,25.2
48269,"""King, (TX)""",515,481.6 - 552.4 (641),9,27.1,24.1
48271,"""Kinney, (TX)""",406.7,380.4 - 430.1 (643),8.8,27.7,23.8
48273,"""Kleberg, (TX)""",525.9,481.6 - 552.4 (641),9.4,28.7,24.4
48275,"""Knox, (TX)""",510,481.6 - 552.4 (641),9.2,28.1,24.4
48277,"""Lamar, (TX)""",574.6,552.5 - 1132.8 (643),10.2,33.3,30.5
48279,"""Lamb, (TX)""",476,430.2 - 481.5 (646),9.4,32.1,25
48281,"""Lampasas, (TX)""",408.5,380.4 - 430.1 (643),8.5,29.9,25.9
48283,"""La Salle, (TX)""",499.1,481.6 - 552.4 (641),9.2,27.8,23.9
48285,"""Lavaca, (TX)""",468.4,430.2 - 481.5 (646),9.1,29.3,28.7
48287,"""Lee, (TX)""",483.9,481.6 - 552.4 (641),9.2,31.6,28.5
48289,"""Leon, (TX)""",472.5,430.2 - 481.5 (646),10.7,30,30.7
48291,"""Liberty, (TX)""",646.2,552.5 - 1132.8 (643),10.3,27.4,28.9
48293,"""Limestone, (TX)""",500.4,481.6 - 552.4 (641),9.9,34.3,31.3
48295,"""Lipscomb, (TX)""",446,430.2 - 481.5 (646),8.7,27.3,26.5
48297,"""Live Oak, (TX)""",511,481.6 - 552.4 (641),9.6,27.8,28.1
48299,"""Llano, (TX)""",353.3,147.7 - 380.3 (644),8.9,27.4,24.6
48301,"""Loving, (TX)""",501.1,481.6 - 552.4 (641),9.3,27.7,22.5
48303,"""Lubbock, (TX)""",482.1,481.6 - 552.4 (641),9.5,30,26.8
48305,"""Lynn, (TX)""",475.5,430.2 - 481.5 (646),9.2,28.6,26.3
48307,"""McCulloch, (TX)""",525.5,481.6 - 552.4 (641),9.1,28.6,28.5
48309,"""McLennan, (TX)""",459.7,430.2 - 481.5 (646),9,30.6,25.5
48311,"""McMullen, (TX)""",438.3,430.2 - 481.5 (646),9,31.5,27.4
48313,"""Madison, (TX)""",544.1,481.6 - 552.4 (641),9.5,29.5,26.2
48315,"""Marion, (TX)""",530.6,481.6 - 552.4 (641),9.7,29.2,26.9
48317,"""Martin, (TX)""",558.9,552.5 - 1132.8 (643),8.5,28.7,29.5
48319,"""Mason, (TX)""",329.9,147.7 - 380.3 (644),9,26.9,23.7
48321,"""Matagorda, (TX)""",456.1,430.2 - 481.5 (646),10.3,30.9,23.9
48323,"""Maverick, (TX)""",409.4,380.4 - 430.1 (643),9.5,30.1,25.6
48325,"""Medina, (TX)""",478.7,430.2 - 481.5 (646),10.5,31.9,23.6
48327,"""Menard, (TX)""",414.6,380.4 - 430.1 (643),9.5,27.9,24.2
48329,"""Midland, (TX)""",436.5,430.2 - 481.5 (646),9.1,30.7,26.8
48331,"""Milam, (TX)""",430.6,430.2 - 481.5 (646),9.2,29.7,24
48333,"""Mills, (TX)""",518.4,481.6 - 552.4 (641),8.7,26.7,25.3
48335,"""Mitchell, (TX)""",637.5,552.5 - 1132.8 (643),9.2,29.7,25.5
48337,"""Montague, (TX)""",632.2,552.5 - 1132.8 (643),9.4,26.2,27.4
48339,"""Montgomery, (TX)""",429.7,380.4 - 430.1 (643),9.4,25.5,26
48341,"""Moore, (TX)""",545.7,481.6 - 552.4 (641),9.5,31.2,24.7
48343,"""Morris, (TX)""",550,481.6 - 552.4 (641),9.6,31.7,28.1
48345,"""Motley, (TX)""",487.1,481.6 - 552.4 (641),9.1,26.6,25
48347,"""Nacogdoches, (TX)""",520.9,481.6 - 552.4 (641),14,35.3,27.9
48349,"""Navarro, (TX)""",547,481.6 - 552.4 (641),8.8,27.4,26.1
48351,"""Newton, (TX)""",639.1,552.5 - 1132.8 (643),9.6,29.9,26.9
48353,"""Nolan, (TX)""",606.2,552.5 - 1132.8 (643),9.5,30.2,28.1
48355,"""Nueces, (TX)""",424,380.4 - 430.1 (643),10.3,33,24.5
48357,"""Ochiltree, (TX)""",721.1,552.5 - 1132.8 (643),9,29,31.5
48359,"""Oldham, (TX)""",505.7,481.6 - 552.4 (641),8.6,28.3,24.1
48361,"""Orange, (TX)""",606.1,552.5 - 1132.8 (643),10.1,32.3,30.5
48363,"""Palo Pinto, (TX)""",589.4,552.5 - 1132.8 (643),9.6,29,31.1
48365,"""Panola, (TX)""",505.9,481.6 - 552.4 (641),9.7,31.7,26
48367,"""Parker, (TX)""",446,430.2 - 481.5 (646),9.1,31,28.2
48369,"""Parmer, (TX)""",463.1,430.2 - 481.5 (646),9.2,29.7,25.5
48371,"""Pecos, (TX)""",457.9,430.2 - 481.5 (646),9.9,31.2,25.3
48373,"""Polk, (TX)""",676.6,552.5 - 1132.8 (643),9,32.4,25.9
48375,"""Potter, (TX)""",607.6,552.5 - 1132.8 (643),9.7,33.1,28.8
48377,"""Presidio, (TX)""",314.4,147.7 - 380.3 (644),8.6,26.5,25.9
48379,"""Rains, (TX)""",555.5,552.5 - 1132.8 (643),10.3,30.7,25.2
48381,"""Randall, (TX)""",462.8,430.2 - 481.5 (646),8,25.6,28
48383,"""Reagan, (TX)""",468.8,430.2 - 481.5 (646),8.7,28.2,23.8
48385,"""Real, (TX)""",408.9,380.4 - 430.1 (643),8.8,28.4,24.7
48387,"""Red River, (TX)""",628.9,552.5 - 1132.8 (643),10,34.7,31.7
48389,"""Reeves, (TX)""",486.9,481.6 - 552.4 (641),8.8,29,24.3
48391,"""Refugio, (TX)""",464.1,430.2 - 481.5 (646),9.6,27.9,24.4
48393,"""Roberts, (TX)""",622.6,552.5 - 1132.8 (643),8.8,26.8,23.2
48395,"""Robertson, (TX)""",487.8,481.6 - 552.4 (641),9.6,30.5,29.4
48397,"""Rockwall, (TX)""",394.1,380.4 - 430.1 (643),9.1,25.5,25.7
48399,"""Runnels, (TX)""",475.4,430.2 - 481.5 (646),10,29.9,25.3
48401,"""Rusk, (TX)""",544.7,481.6 - 552.4 (641),11.9,32.1,30.1
48403,"""Sabine, (TX)""",576.3,552.5 - 1132.8 (643),9.1,31.5,24.9
48405,"""San Augustine, (TX)""",552.5,552.5 - 1132.8 (643),10.7,32.8,28.6
48407,"""San Jacinto, (TX)""",481.9,481.6 - 552.4 (641),10.2,27.6,27.1
48409,"""San Patricio, (TX)""",464.2,430.2 - 481.5 (646),10,35.3,33.3
48411,"""San Saba, (TX)""",374.8,147.7 - 380.3 (644),9.3,28,24
48413,"""Schleicher, (TX)""",348.7,147.7 - 380.3 (644),9,28.1,25.1
48415,"""Scurry, (TX)""",427.4,380.4 - 430.1 (643),8.8,27.7,28.1
48417,"""Shackelford, (TX)""",508,481.6 - 552.4 (641),8.6,28.7,25.9
48419,"""Shelby, (TX)""",605,552.5 - 1132.8 (643),10,32.6,29.1
48421,"""Sherman, (TX)""",578.6,552.5 - 1132.8 (643),9,27.1,23.7
48423,"""Smith, (TX)""",529.4,481.6 - 552.4 (641),9.8,29.3,28.9
48425,"""Somervell, (TX)""",462.5,430.2 - 481.5 (646),9.5,29.4,25
48427,"""Starr, (TX)""",423.2,380.4 - 430.1 (643),8.7,31.3,28.4
